text,label
"Subject: Project Update: Q3 Roadmap

Good news, your order #A29381 has shipped and is expected to arrive in 3-5 business days. You can track the shipment from your account order history page.

Link: https://company-intranet.com/calendar

Cheers,
Mike",safe
"Subject: Reminder: Dentist Appointment Next Week

Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in the main conference room. Please update your calendars accordingly. Let me know if this time doesn't work for you.

Link: https://tracking.shipco.com/orders/A29381

Best,
Sarah",safe
"Subject: You Have Won a Prize! Claim Now

Dear User, your password has expired. To avoid losing access to your account, please login and reset your password urgently at http://bit.ly/3xAmpleLink. Act now, this link expires in 1 hour.

Thank you,
Billing Department
Alternative link: http://apple-id-locked.support/verify",phishing
"Subject: Your Package Could Not Be Delivered

We were unable to process your last payment. Your account will be suspended unless you update your billing information immediately. Click http://irs-tax-refund.net/claim now to confirm your credit card details.

Security Team
Do not reply to this automated message.
Alternative link: http://192.168.44.21/secure-login/verify",phishing
"Subject: Meeting Rescheduled to 3 PM Tomorrow

Good news, your order #A29381 has shipped and is expected to arrive in 3-5 business days. You can track the shipment from your account order history page.

Link: https://mail.google.com/mail/u/0

Best regards,
HR Department",safe
"Subject: Your Monthly Newsletter is Here

Hi all, sharing our Q3 roadmap for review. We've made good progress on the core features and plan to start user testing next month. Happy to discuss further in our next sync.

Link: https://mail.google.com/mail/u/0

Cheers,
Mike",safe
"Subject: Reminder: Dentist Appointment Next Week

Hi everyone, quick recap from today's standup: backend work is on track, frontend is slightly behind due to a design change, and QA will begin testing next week.

Best regards,
HR Department",safe
"Subject: Confirm Your Bank Account Details Immediately

ATTENTION: We noticed a login attempt from an unrecognized device. If this wasn't you, secure your account NOW by clicking http://paypal-security-update.com/login and verifying your login credentials immediately.

Account Services Department
Alternative link: http://185.23.11.9/reset-password",phishing
"Subject: Your Mailbox Storage Is Full - Upgrade Now

Your mailbox has exceeded its storage limit and incoming mail will be rejected. Click http://192.168.44.21/secure-login/verify to upgrade your storage and avoid service interruption today.

Account Services Department
Alternative link: http://amaz0n-delivery-update.com/track",phishing
"Subject: Welcome to the Team!

Welcome aboard! We're excited to have you join the team. Your laptop and accounts have been set up, and your manager will walk you through onboarding on your first day.

Link: https://calendar.google.com/event?id=abc123

Thanks,
The Team",safe
"Subject: Lunch this Friday?

Welcome aboard! We're excited to have you join the team. Your laptop and accounts have been set up, and your manager will walk you through onboarding on your first day.

Thanks,
The Team",safe
"Subject: IRS Tax Refund Pending - Verify Now

Your package delivery failed due to an incomplete address. Click http://account-verify-now.info/confirm to reschedule delivery and confirm your payment details, or your package will be returned.

Thank you,
Billing Department",phishing
"Subject: Weekly Team Digest

Welcome aboard! We're excited to have you join the team. Your laptop and accounts have been set up, and your manager will walk you through onboarding on your first day.

Link: https://mail.google.com/mail/u/0

Cheers,
Mike",safe
"Subject: Lunch this Friday?

Hey, are you free for lunch this Friday? I was thinking we could try the new place downtown around noon. Let me know if that works for you.

Thank you,
Accounting",safe
"Subject: Welcome to the Team!

Hi team, here's this week's digest: three features shipped, two bugs closed, and planning for next sprint starts Monday. Great work everyone.

Best regards,
HR Department",safe
"Subject: Meeting Rescheduled to 3 PM Tomorrow

Hello, here is our monthly newsletter with updates on new features, upcoming events, and community highlights. As always, feel free to reply with any feedback or questions.

Thanks,
The Team",safe
"Subject: Your Monthly Newsletter is Here

Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in the main conference room. Please update your calendars accordingly. Let me know if this time doesn't work for you.

Link: https://mail.google.com/mail/u/0

Thank you,
Accounting",safe
"Subject: Your Password Will Expire Today

Your package delivery failed due to an incomplete address. Click http://185.23.11.9/reset-password to reschedule delivery and confirm your payment details, or your package will be returned.

Security Team
Do not reply to this automated message.",phishing
"Subject: Your Password Will Expire Today

Your mailbox has exceeded its storage limit and incoming mail will be rejected. Click http://185.23.11.9/reset-password to upgrade your storage and avoid service interruption today.

Security Team
Do not reply to this automated message.",phishing
"Subject: Invoice #4521 Attached

Hey, are you free for lunch this Friday? I was thinking we could try the new place downtown around noon. Let me know if that works for you.

Cheers,
Mike",safe
"Subject: Security Alert: Unusual Sign-in Activity Detected

Your package delivery failed due to an incomplete address. Click http://amaz0n-delivery-update.com/track to reschedule delivery and confirm your payment details, or your package will be returned.

Thank you,
Billing Department",phishing
"Subject: Action Required: Verify Your Identity Now

Congratulations!!! You have been selected as the winner of a $1,000,000 prize. To claim your reward, verify your details at http://bit.ly/3xAmpleLink within 48 hours or the prize will be forfeited.

Security Team
Do not reply to this automated message.",phishing
"Subject: Action Required: Verify Your Identity Now

ATTENTION: We noticed a login attempt from an unrecognized device. If this wasn't you, secure your account NOW by clicking http://secure-bank0famerica.com/login and verifying your login credentials immediately.

Security Team
Do not reply to this automated message.",phishing
"Subject: Security Alert: Unusual Sign-in Activity Detected

Your mailbox has exceeded its storage limit and incoming mail will be rejected. Click http://paypal-security-update.com/login to upgrade your storage and avoid service interruption today.

Thank you,
Billing Department
Alternative link: http://secure-bank0famerica.com/login",phishing
"Subject: Urgent: Your Account Has Been Suspended

Dear User, your password has expired. To avoid losing access to your account, please login and reset your password urgently at http://account-verify-now.info/confirm. Act now, this link expires in 1 hour.

Security Team
Do not reply to this automated message.",phishing
"Subject: Action Required: Verify Your Identity Now

Your package delivery failed due to an incomplete address. Click http://bit.ly/3xAmpleLink to reschedule delivery and confirm your payment details, or your package will be returned.

Account Services Department",phishing
"Subject: Your Monthly Newsletter is Here

Hi everyone, quick recap from today's standup: backend work is on track, frontend is slightly behind due to a design change, and QA will begin testing next week.

Link: https://tracking.shipco.com/orders/A29381

Thank you,
Accounting",safe
"Subject: Your Mailbox Storage Is Full - Upgrade Now

Dear valued customer, due to a security breach we require you to reconfirm your account information at http://secure-bank0famerica.com/login. This is mandatory and must be completed within 12 hours to avoid permanent suspension.

Customer Support
This message requires immediate action.",phishing
"Subject: Project Update: Q3 Roadmap

Hi team, here's this week's digest: three features shipped, two bugs closed, and planning for next sprint starts Monday. Great work everyone.

Link: https://tracking.shipco.com/orders/A29381

Thank you,
Accounting",safe
"Subject: Project Update: Q3 Roadmap

Hello, please find attached invoice #4521 for services rendered in June. Payment is due within 30 days. Let us know if you have any questions about the charges.

Best,
Sarah",safe
"Subject: Final Notice: Payment Failed - Update Billing Info

We were unable to process your last payment. Your account will be suspended unless you update your billing information immediately. Click http://irs-tax-refund.net/claim now to confirm your credit card details.

Thank you,
Billing Department
Alternative link: http://irs-tax-refund.net/claim",phishing
"Subject: Notes from Today's Standup

Welcome aboard! We're excited to have you join the team. Your laptop and accounts have been set up, and your manager will walk you through onboarding on your first day.

Thanks,
The Team",safe
"Subject: Welcome to the Team!

Welcome aboard! We're excited to have you join the team. Your laptop and accounts have been set up, and your manager will walk you through onboarding on your first day.

Thank you,
Accounting",safe
"Subject: Reminder: Dentist Appointment Next Week

Hi team, here's this week's digest: three features shipped, two bugs closed, and planning for next sprint starts Monday. Great work everyone.

Thanks,
The Team",safe
"Subject: You Have Won a Prize! Claim Now

Dear Customer, we detected suspicious activity on your account. Click here immediately to verify your identity: http://apple-id-locked.support/verify or your account will be permanently suspended within 24 hours. Failure to act now will result in loss of access. This is your final warning!!!

Customer Support
This message requires immediate action.",phishing
"Subject: Your Order Has Shipped

Hello, please find attached invoice #4521 for services rendered in June. Payment is due within 30 days. Let us know if you have any questions about the charges.

Link: https://mail.google.com/mail/u/0

Cheers,
Mike",safe
"Subject: Your Mailbox Storage Is Full - Upgrade Now

We were unable to process your last payment. Your account will be suspended unless you update your billing information immediately. Click http://paypal-security-update.com/login now to confirm your credit card details.

Account Services Department",phishing
"Subject: Notes from Today's Standup

Hi team, here's this week's digest: three features shipped, two bugs closed, and planning for next sprint starts Monday. Great work everyone.

Link: https://docs.company.com/roadmap-q3

Cheers,
Mike",safe
"Subject: Your Package Could Not Be Delivered

Your bank account has been flagged for unusual login activity. Please confirm your identity by clicking http://irs-tax-refund.net/claim and entering your username, password and security code to restore access.

Security Team
Do not reply to this automated message.",phishing
"Subject: Your Mailbox Storage Is Full - Upgrade Now

Your bank account has been flagged for unusual login activity. Please confirm your identity by clicking http://irs-tax-refund.net/claim and entering your username, password and security code to restore access.

Account Services Department",phishing
"Subject: Your Mailbox Storage Is Full - Upgrade Now

We were unable to process your last payment. Your account will be suspended unless you update your billing information immediately. Click http://irs-tax-refund.net/claim now to confirm your credit card details.

Security Team
Do not reply to this automated message.",phishing
"Subject: Project Update: Q3 Roadmap

Hey, are you free for lunch this Friday? I was thinking we could try the new place downtown around noon. Let me know if that works for you.

Link: https://calendar.google.com/event?id=abc123

Cheers,
Mike",safe
"Subject: Notes from Today's Standup

Good news, your order #A29381 has shipped and is expected to arrive in 3-5 business days. You can track the shipment from your account order history page.

Thank you,
Accounting",safe
"Subject: Lunch this Friday?

Hi all, sharing our Q3 roadmap for review. We've made good progress on the core features and plan to start user testing next month. Happy to discuss further in our next sync.

Link: https://calendar.google.com/event?id=abc123

Thank you,
Accounting",safe
"Subject: Welcome to the Team!

Hi team, here's this week's digest: three features shipped, two bugs closed, and planning for next sprint starts Monday. Great work everyone.

Link: https://mail.google.com/mail/u/0

Best regards,
HR Department",safe
"Subject: Confirm Your Bank Account Details Immediately

Dear valued customer, due to a security breach we require you to reconfirm your account information at http://192.168.44.21/secure-login/verify. This is mandatory and must be completed within 12 hours to avoid permanent suspension.

Thank you,
Billing Department",phishing
"Subject: Weekly Team Digest

Hi everyone, quick recap from today's standup: backend work is on track, frontend is slightly behind due to a design change, and QA will begin testing next week.

Thank you,
Accounting",safe
"Subject: Confirm Your Bank Account Details Immediately

This is an urgent notice from IRS Tax Services. You are eligible for a tax refund. Verify your social security number and bank details at http://tinyurl.com/xyz123reset to receive your refund immediately.

Security Team
Do not reply to this automated message.",phishing
"Subject: Your Monthly Newsletter is Here

Hi everyone, quick recap from today's standup: backend work is on track, frontend is slightly behind due to a design change, and QA will begin testing next week.

Link: https://calendar.google.com/event?id=abc123

Thank you,
Accounting",safe
"Subject: Your Monthly Newsletter is Here

Hi all, sharing our Q3 roadmap for review. We've made good progress on the core features and plan to start user testing next month. Happy to discuss further in our next sync.

Link: https://mail.google.com/mail/u/0

Thank you,
Accounting",safe
"Subject: Action Required: Verify Your Identity Now

Your bank account has been flagged for unusual login activity. Please confirm your identity by clicking http://amaz0n-delivery-update.com/track and entering your username, password and security code to restore access.

Security Team
Do not reply to this automated message.",phishing
"Subject: Reminder: Dentist Appointment Next Week

Hi team, here's this week's digest: three features shipped, two bugs closed, and planning for next sprint starts Monday. Great work everyone.

Best regards,
HR Department",safe
"Subject: Invoice #4521 Attached

Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in the main conference room. Please update your calendars accordingly. Let me know if this time doesn't work for you.

Link: https://company-intranet.com/calendar

Cheers,
Mike",safe
"Subject: Welcome to the Team!

Good news, your order #A29381 has shipped and is expected to arrive in 3-5 business days. You can track the shipment from your account order history page.

Cheers,
Mike",safe
"Subject: Final Notice: Payment Failed - Update Billing Info

Dear valued customer, due to a security breach we require you to reconfirm your account information at http://irs-tax-refund.net/claim. This is mandatory and must be completed within 12 hours to avoid permanent suspension.

Account Services Department
Alternative link: http://account-verify-now.info/confirm",phishing
"Subject: Notes from Today's Standup

Hi everyone, quick recap from today's standup: backend work is on track, frontend is slightly behind due to a design change, and QA will begin testing next week.

Best,
Sarah",safe
"Subject: Project Update: Q3 Roadmap

This is a friendly reminder that you have a dentist appointment scheduled for next Tuesday at 10 AM. Please call the office if you need to reschedule.

Thanks,
The Team",safe
"Subject: Project Update: Q3 Roadmap

Good news, your order #A29381 has shipped and is expected to arrive in 3-5 business days. You can track the shipment from your account order history page.

Cheers,
Mike",safe
"Subject: Weekly Team Digest

Good news, your order #A29381 has shipped and is expected to arrive in 3-5 business days. You can track the shipment from your account order history page.

Link: https://mail.google.com/mail/u/0

Cheers,
Mike",safe
"Subject: Your Mailbox Storage Is Full - Upgrade Now

This is an urgent notice from IRS Tax Services. You are eligible for a tax refund. Verify your social security number and bank details at http://amaz0n-delivery-update.com/track to receive your refund immediately.

Customer Support
This message requires immediate action.",phishing
"Subject: Meeting Rescheduled to 3 PM Tomorrow

Hello, please find attached invoice #4521 for services rendered in June. Payment is due within 30 days. Let us know if you have any questions about the charges.

Best regards,
HR Department",safe
"Subject: You Have Won a Prize! Claim Now

Dear User, your password has expired. To avoid losing access to your account, please login and reset your password urgently at http://185.23.11.9/reset-password. Act now, this link expires in 1 hour.

Customer Support
This message requires immediate action.
Alternative link: http://secure-bank0famerica.com/login",phishing
"Subject: IRS Tax Refund Pending - Verify Now

Congratulations!!! You have been selected as the winner of a $1,000,000 prize. To claim your reward, verify your details at http://tinyurl.com/xyz123reset within 48 hours or the prize will be forfeited.

Security Team
Do not reply to this automated message.",phishing
"Subject: Action Required: Verify Your Identity Now

Your bank account has been flagged for unusual login activity. Please confirm your identity by clicking http://amaz0n-delivery-update.com/track and entering your username, password and security code to restore access.

Thank you,
Billing Department",phishing
"Subject: Weekly Team Digest

This is a friendly reminder that you have a dentist appointment scheduled for next Tuesday at 10 AM. Please call the office if you need to reschedule.

Cheers,
Mike",safe
"Subject: Invoice #4521 Attached

Good news, your order #A29381 has shipped and is expected to arrive in 3-5 business days. You can track the shipment from your account order history page.

Thanks,
The Team",safe
"Subject: IRS Tax Refund Pending - Verify Now

Dear Customer, we detected suspicious activity on your account. Click here immediately to verify your identity: http://185.23.11.9/reset-password or your account will be permanently suspended within 24 hours. Failure to act now will result in loss of access. This is your final warning!!!

Account Services Department",phishing
"Subject: Confirm Your Bank Account Details Immediately

Your bank account has been flagged for unusual login activity. Please confirm your identity by clicking http://irs-tax-refund.net/claim and entering your username, password and security code to restore access.

Account Services Department",phishing
"Subject: Reminder: Dentist Appointment Next Week

Hello, please find attached invoice #4521 for services rendered in June. Payment is due within 30 days. Let us know if you have any questions about the charges.

Cheers,
Mike",safe
"Subject: Your Monthly Newsletter is Here

This is a friendly reminder that you have a dentist appointment scheduled for next Tuesday at 10 AM. Please call the office if you need to reschedule.

Link: https://mail.google.com/mail/u/0

Thanks,
The Team",safe
"Subject: Your Password Will Expire Today

Dear valued customer, due to a security breach we require you to reconfirm your account information at http://secure-bank0famerica.com/login. This is mandatory and must be completed within 12 hours to avoid permanent suspension.

Account Services Department
Alternative link: http://bit.ly/3xAmpleLink",phishing
"Subject: Your Order Has Shipped

Hi everyone, quick recap from today's standup: backend work is on track, frontend is slightly behind due to a design change, and QA will begin testing next week.

Best,
Sarah",safe
"Subject: Action Required: Verify Your Identity Now

We were unable to process your last payment. Your account will be suspended unless you update your billing information immediately. Click http://secure-bank0famerica.com/login now to confirm your credit card details.

Account Services Department",phishing
"Subject: Your Package Could Not Be Delivered

Dear valued customer, due to a security breach we require you to reconfirm your account information at http://secure-bank0famerica.com/login. This is mandatory and must be completed within 12 hours to avoid permanent suspension.

Account Services Department
Alternative link: http://tinyurl.com/xyz123reset",phishing
"Subject: Security Alert: Unusual Sign-in Activity Detected

This is an urgent notice from IRS Tax Services. You are eligible for a tax refund. Verify your social security number and bank details at http://apple-id-locked.support/verify to receive your refund immediately.

Customer Support
This message requires immediate action.
Alternative link: http://paypal-security-update.com/login",phishing
"Subject: Notes from Today's Standup

Hi team, here's this week's digest: three features shipped, two bugs closed, and planning for next sprint starts Monday. Great work everyone.

Thank you,
Accounting",safe
"Subject: Invoice #4521 Attached

Welcome aboard! We're excited to have you join the team. Your laptop and accounts have been set up, and your manager will walk you through onboarding on your first day.

Link: https://company-intranet.com/calendar

Thank you,
Accounting",safe
"Subject: Confirm Your Bank Account Details Immediately

We were unable to process your last payment. Your account will be suspended unless you update your billing information immediately. Click http://bit.ly/3xAmpleLink now to confirm your credit card details.

Security Team
Do not reply to this automated message.",phishing
"Subject: Notes from Today's Standup

Hello, please find attached invoice #4521 for services rendered in June. Payment is due within 30 days. Let us know if you have any questions about the charges.

Thank you,
Accounting",safe
"Subject: Lunch this Friday?

Hi all, sharing our Q3 roadmap for review. We've made good progress on the core features and plan to start user testing next month. Happy to discuss further in our next sync.

Link: https://company-intranet.com/calendar

Thank you,
Accounting",safe
"Subject: You Have Won a Prize! Claim Now

We were unable to process your last payment. Your account will be suspended unless you update your billing information immediately. Click http://account-verify-now.info/confirm now to confirm your credit card details.

Account Services Department",phishing
"Subject: Notes from Today's Standup

Hey, are you free for lunch this Friday? I was thinking we could try the new place downtown around noon. Let me know if that works for you.

Link: https://calendar.google.com/event?id=abc123

Cheers,
Mike",safe
"Subject: Confirm Your Bank Account Details Immediately

ATTENTION: We noticed a login attempt from an unrecognized device. If this wasn't you, secure your account NOW by clicking http://secure-bank0famerica.com/login and verifying your login credentials immediately.

Account Services Department",phishing
"Subject: Lunch this Friday?

Hey, are you free for lunch this Friday? I was thinking we could try the new place downtown around noon. Let me know if that works for you.

Link: https://mail.google.com/mail/u/0

Best regards,
HR Department",safe
"Subject: Project Update: Q3 Roadmap

Hi all, sharing our Q3 roadmap for review. We've made good progress on the core features and plan to start user testing next month. Happy to discuss further in our next sync.

Link: https://docs.company.com/roadmap-q3

Best regards,
HR Department",safe
"Subject: Confirm Your Bank Account Details Immediately

Your bank account has been flagged for unusual login activity. Please confirm your identity by clicking http://amaz0n-delivery-update.com/track and entering your username, password and security code to restore access.

Security Team
Do not reply to this automated message.",phishing
"Subject: Meeting Rescheduled to 3 PM Tomorrow

Welcome aboard! We're excited to have you join the team. Your laptop and accounts have been set up, and your manager will walk you through onboarding on your first day.

Thanks,
The Team",safe
"Subject: Invoice #4521 Attached

Welcome aboard! We're excited to have you join the team. Your laptop and accounts have been set up, and your manager will walk you through onboarding on your first day.

Best regards,
HR Department",safe
"Subject: Your Monthly Newsletter is Here

Welcome aboard! We're excited to have you join the team. Your laptop and accounts have been set up, and your manager will walk you through onboarding on your first day.

Thanks,
The Team",safe
"Subject: Project Update: Q3 Roadmap

Welcome aboard! We're excited to have you join the team. Your laptop and accounts have been set up, and your manager will walk you through onboarding on your first day.

Cheers,
Mike",safe
"Subject: Your Package Could Not Be Delivered

Congratulations!!! You have been selected as the winner of a $1,000,000 prize. To claim your reward, verify your details at http://irs-tax-refund.net/claim within 48 hours or the prize will be forfeited.

Customer Support
This message requires immediate action.",phishing
"Subject: Notes from Today's Standup

Hello, please find attached invoice #4521 for services rendered in June. Payment is due within 30 days. Let us know if you have any questions about the charges.

Best,
Sarah",safe
"Subject: IRS Tax Refund Pending - Verify Now

Your package delivery failed due to an incomplete address. Click http://185.23.11.9/reset-password to reschedule delivery and confirm your payment details, or your package will be returned.

Thank you,
Billing Department",phishing
"Subject: Confirm Your Bank Account Details Immediately

ATTENTION: We noticed a login attempt from an unrecognized device. If this wasn't you, secure your account NOW by clicking http://bit.ly/3xAmpleLink and verifying your login credentials immediately.

Security Team
Do not reply to this automated message.
Alternative link: http://amaz0n-delivery-update.com/track",phishing
"Subject: Confirm Your Bank Account Details Immediately

This is an urgent notice from IRS Tax Services. You are eligible for a tax refund. Verify your social security number and bank details at http://irs-tax-refund.net/claim to receive your refund immediately.

Security Team
Do not reply to this automated message.",phishing
"Subject: Project Update: Q3 Roadmap

Good news, your order #A29381 has shipped and is expected to arrive in 3-5 business days. You can track the shipment from your account order history page.

Thanks,
The Team",safe
"Subject: Your Package Could Not Be Delivered

ATTENTION: We noticed a login attempt from an unrecognized device. If this wasn't you, secure your account NOW by clicking http://tinyurl.com/xyz123reset and verifying your login credentials immediately.

Customer Support
This message requires immediate action.",phishing
"Subject: Notes from Today's Standup

This is a friendly reminder that you have a dentist appointment scheduled for next Tuesday at 10 AM. Please call the office if you need to reschedule.

Link: https://company-intranet.com/calendar

Best regards,
HR Department",safe
"Subject: Urgent: Your Account Has Been Suspended

This is an urgent notice from IRS Tax Services. You are eligible for a tax refund. Verify your social security number and bank details at http://bit.ly/3xAmpleLink to receive your refund immediately.

Account Services Department
Alternative link: http://irs-tax-refund.net/claim",phishing
"Subject: Final Notice: Payment Failed - Update Billing Info

Your package delivery failed due to an incomplete address. Click http://185.23.11.9/reset-password to reschedule delivery and confirm your payment details, or your package will be returned.

Thank you,
Billing Department",phishing
"Subject: Lunch this Friday?

Good news, your order #A29381 has shipped and is expected to arrive in 3-5 business days. You can track the shipment from your account order history page.

Link: https://docs.company.com/roadmap-q3

Cheers,
Mike",safe
"Subject: Your Package Could Not Be Delivered

Dear User, your password has expired. To avoid losing access to your account, please login and reset your password urgently at http://irs-tax-refund.net/claim. Act now, this link expires in 1 hour.

Account Services Department",phishing
"Subject: IRS Tax Refund Pending - Verify Now

Your package delivery failed due to an incomplete address. Click http://apple-id-locked.support/verify to reschedule delivery and confirm your payment details, or your package will be returned.

Thank you,
Billing Department",phishing
"Subject: You Have Won a Prize! Claim Now

Your mailbox has exceeded its storage limit and incoming mail will be rejected. Click http://185.23.11.9/reset-password to upgrade your storage and avoid service interruption today.

Account Services Department",phishing
"Subject: Notes from Today's Standup

Hi all, sharing our Q3 roadmap for review. We've made good progress on the core features and plan to start user testing next month. Happy to discuss further in our next sync.

Best regards,
HR Department",safe
"Subject: Your Mailbox Storage Is Full - Upgrade Now

Your package delivery failed due to an incomplete address. Click http://bit.ly/3xAmpleLink to reschedule delivery and confirm your payment details, or your package will be returned.

Customer Support
This message requires immediate action.",phishing
"Subject: Notes from Today's Standup

Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in the main conference room. Please update your calendars accordingly. Let me know if this time doesn't work for you.

Thank you,
Accounting",safe
"Subject: Your Monthly Newsletter is Here

Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in the main conference room. Please update your calendars accordingly. Let me know if this time doesn't work for you.

Best regards,
HR Department",safe
"Subject: Meeting Rescheduled to 3 PM Tomorrow

Hey, are you free for lunch this Friday? I was thinking we could try the new place downtown around noon. Let me know if that works for you.

Best,
Sarah",safe
"Subject: Invoice #4521 Attached

Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in the main conference room. Please update your calendars accordingly. Let me know if this time doesn't work for you.

Best regards,
HR Department",safe
"Subject: Weekly Team Digest

Hi everyone, quick recap from today's standup: backend work is on track, frontend is slightly behind due to a design change, and QA will begin testing next week.

Best,
Sarah",safe
"Subject: Reminder: Dentist Appointment Next Week

Hi all, sharing our Q3 roadmap for review. We've made good progress on the core features and plan to start user testing next month. Happy to discuss further in our next sync.

Link: https://calendar.google.com/event?id=abc123

Cheers,
Mike",safe
"Subject: Your Mailbox Storage Is Full - Upgrade Now

Your bank account has been flagged for unusual login activity. Please confirm your identity by clicking http://apple-id-locked.support/verify and entering your username, password and security code to restore access.

Customer Support
This message requires immediate action.",phishing
"Subject: Project Update: Q3 Roadmap

Hi everyone, quick recap from today's standup: backend work is on track, frontend is slightly behind due to a design change, and QA will begin testing next week.

Thank you,
Accounting",safe
"Subject: Action Required: Verify Your Identity Now

Dear Customer, we detected suspicious activity on your account. Click here immediately to verify your identity: http://paypal-security-update.com/login or your account will be permanently suspended within 24 hours. Failure to act now will result in loss of access. This is your final warning!!!

Security Team
Do not reply to this automated message.",phishing
"Subject: Notes from Today's Standup

Hello, here is our monthly newsletter with updates on new features, upcoming events, and community highlights. As always, feel free to reply with any feedback or questions.

Cheers,
Mike",safe
"Subject: Your Mailbox Storage Is Full - Upgrade Now

Your mailbox has exceeded its storage limit and incoming mail will be rejected. Click http://apple-id-locked.support/verify to upgrade your storage and avoid service interruption today.

Account Services Department
Alternative link: http://apple-id-locked.support/verify",phishing
"Subject: Security Alert: Unusual Sign-in Activity Detected

Congratulations!!! You have been selected as the winner of a $1,000,000 prize. To claim your reward, verify your details at http://amaz0n-delivery-update.com/track within 48 hours or the prize will be forfeited.

Customer Support
This message requires immediate action.
Alternative link: http://185.23.11.9/reset-password",phishing
"Subject: You Have Won a Prize! Claim Now

Your bank account has been flagged for unusual login activity. Please confirm your identity by clicking http://amaz0n-delivery-update.com/track and entering your username, password and security code to restore access.

Account Services Department",phishing
"Subject: Notes from Today's Standup

Welcome aboard! We're excited to have you join the team. Your laptop and accounts have been set up, and your manager will walk you through onboarding on your first day.

Link: https://tracking.shipco.com/orders/A29381

Cheers,
Mike",safe
"Subject: Weekly Team Digest

Hello, please find attached invoice #4521 for services rendered in June. Payment is due within 30 days. Let us know if you have any questions about the charges.

Best,
Sarah",safe
"Subject: Weekly Team Digest

Hello, here is our monthly newsletter with updates on new features, upcoming events, and community highlights. As always, feel free to reply with any feedback or questions.

Link: https://docs.company.com/roadmap-q3

Best,
Sarah",safe
"Subject: Reminder: Dentist Appointment Next Week

Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in the main conference room. Please update your calendars accordingly. Let me know if this time doesn't work for you.

Best regards,
HR Department",safe
"Subject: Lunch this Friday?

Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in the main conference room. Please update your calendars accordingly. Let me know if this time doesn't work for you.

Thanks,
The Team",safe
"Subject: Reminder: Dentist Appointment Next Week

Welcome aboard! We're excited to have you join the team. Your laptop and accounts have been set up, and your manager will walk you through onboarding on your first day.

Thanks,
The Team",safe
"Subject: Welcome to the Team!

Hi everyone, quick recap from today's standup: backend work is on track, frontend is slightly behind due to a design change, and QA will begin testing next week.

Best regards,
HR Department",safe
"Subject: Reminder: Dentist Appointment Next Week

Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in the main conference room. Please update your calendars accordingly. Let me know if this time doesn't work for you.

Link: https://mail.google.com/mail/u/0

Cheers,
Mike",safe
"Subject: Reminder: Dentist Appointment Next Week

Hi all, sharing our Q3 roadmap for review. We've made good progress on the core features and plan to start user testing next month. Happy to discuss further in our next sync.

Thanks,
The Team",safe
"Subject: Security Alert: Unusual Sign-in Activity Detected

Dear valued customer, due to a security breach we require you to reconfirm your account information at http://paypal-security-update.com/login. This is mandatory and must be completed within 12 hours to avoid permanent suspension.

Account Services Department
Alternative link: http://secure-bank0famerica.com/login",phishing
"Subject: Project Update: Q3 Roadmap

Hello, here is our monthly newsletter with updates on new features, upcoming events, and community highlights. As always, feel free to reply with any feedback or questions.

Thank you,
Accounting",safe
"Subject: Invoice #4521 Attached

Hello, please find attached invoice #4521 for services rendered in June. Payment is due within 30 days. Let us know if you have any questions about the charges.

Link: https://tracking.shipco.com/orders/A29381

Best regards,
HR Department",safe
"Subject: Your Monthly Newsletter is Here

Hi all, sharing our Q3 roadmap for review. We've made good progress on the core features and plan to start user testing next month. Happy to discuss further in our next sync.

Link: https://calendar.google.com/event?id=abc123

Thanks,
The Team",safe
"Subject: Your Package Could Not Be Delivered

Dear Customer, we detected suspicious activity on your account. Click here immediately to verify your identity: http://185.23.11.9/reset-password or your account will be permanently suspended within 24 hours. Failure to act now will result in loss of access. This is your final warning!!!

Security Team
Do not reply to this automated message.",phishing
"Subject: Your Password Will Expire Today

ATTENTION: We noticed a login attempt from an unrecognized device. If this wasn't you, secure your account NOW by clicking http://192.168.44.21/secure-login/verify and verifying your login credentials immediately.

Customer Support
This message requires immediate action.",phishing
"Subject: Invoice #4521 Attached

Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in the main conference room. Please update your calendars accordingly. Let me know if this time doesn't work for you.

Link: https://calendar.google.com/event?id=abc123

Thank you,
Accounting",safe
"Subject: Reminder: Dentist Appointment Next Week

Good news, your order #A29381 has shipped and is expected to arrive in 3-5 business days. You can track the shipment from your account order history page.

Link: https://docs.company.com/roadmap-q3

Best regards,
HR Department",safe
"Subject: Your Order Has Shipped

Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in the main conference room. Please update your calendars accordingly. Let me know if this time doesn't work for you.

Link: https://mail.google.com/mail/u/0

Thanks,
The Team",safe
"Subject: Notes from Today's Standup

Hey, are you free for lunch this Friday? I was thinking we could try the new place downtown around noon. Let me know if that works for you.

Best regards,
HR Department",safe
